     ,Unnamed: 0 ,UDI   ,Product ID ,Type ,Air temperature [K] ,Process temperature [K] ,Rotational speed [rpm] ,Torque [Nm] ,Tool wear [min] ,Target ,Failure Type             ,Noise Power ,Noise    ,Difference Temperature ,Rotation per torque ,Torque per Rotation ,Tool wear per Rotation ,Tool wear per torque ,Tool wear per power
6497 ,      6497 , 6498 ,L53677     ,L    ,              300.8 ,                  309.9 ,                  1312 ,       65.3 ,            192 ,     1 ,Overstrain Failure       ,    8971.72 ,6111.72  ,    4.549999999999983  , 20.09188361408882  , 0.0497713414634146 ,    0.1463414634146341 ,  2.9402756508422665 , 0.0214005787073158
6498 ,      6498 , 6499 ,H35912     ,H    ,              300.8 ,                  309.9 ,                  2041 ,       19.2 ,            194 ,     0 ,No Failure               ,    4103.67 ,1243.67  ,    4.549999999999983  ,106.30208333333334  , 0.0094071533561979 ,    0.0950514453699167 , 10.104166666666668  , 0.0472747564984513
6499 ,      6499 , 6500 ,L53679     ,L    ,              300.9 ,                  310.0 ,                  1671 ,       26.8 ,            199 ,     0 ,No Failure               ,    4689.64 ,1829.64  ,    4.550000000000011  , 62.35074626865672  , 0.0160383004189108 ,    0.1190903650508677 ,  7.425373134328358  , 0.0424339608157555
6500 ,      6500 , 6501 ,M21360     ,M    ,              300.9 ,                  310.0 ,                  1416 ,       46.6 ,            201 ,     0 ,No Failure               ,    6910.0  ,4050.0   ,    4.550000000000011  , 30.3862660944206   , 0.032909604519774  ,    0.1419491525423729 ,  4.313304721030042  , 0.0290882778581765
6501 ,      6501 , 6502 ,M21361     ,M    ,              300.9 ,                  310.0 ,                  1600 ,       36.0 ,            204 ,     0 ,No Failure               ,    6031.86 ,3171.86  ,    4.550000000000011  , 44.44444444444444  , 0.0225             ,    0.1275             ,  5.666666666666667  , 0.033820413603764
6502 ,      6502 , 6503 ,L53682     ,L    ,              300.9 ,                  310.0 ,                  2595 ,       13.7 ,            207 ,     0 ,No Failure               ,    3722.94 ,862.94   ,    4.550000000000011  ,189.4160583941606   , 0.0052793834296724 ,    0.0797687861271676 , 15.109489051094892  , 0.055601218391916
6503 ,      6503 , 6504 ,M21363     ,M    ,              300.9 ,                  309.9 ,                  1465 ,       42.9 ,            209 ,     0 ,No Failure               ,    6581.48 ,3721.48  ,    4.5                , 34.14918414918415  , 0.0292832764505119 ,    0.1426621160409556 ,  4.871794871794872  , 0.0317557752967417
6504 ,      6504 , 6505 ,M21364     ,M    ,              301.0 ,                  310.1 ,                  1681 ,       27.4 ,            212 ,     0 ,No Failure               ,    4823.33 ,1963.33  ,    4.550000000000011  , 61.35036496350365  , 0.0162998215348007 ,    0.1261154074955383 ,  7.737226277372263  , 0.0439530365950494
6505 ,      6505 , 6506 ,L53685     ,L    ,              301.1 ,                  310.1 ,                  1457 ,       39.6 ,            215 ,     0 ,No Failure               ,    6042.04 ,3182.04  ,    4.5                , 36.792929292929294 , 0.0271791352093342 ,    0.1475634866163349 ,  5.429292929292929  , 0.0355840080502611
6506 ,      6506 , 6507 ,H35920     ,H    ,              301.0 ,                  310.1 ,                  1454 ,       44.1 ,            217 ,     0 ,No Failure               ,    6714.78 ,3854.78  ,    4.550000000000011  , 32.97052154195011  , 0.0303301237964236 ,    0.1492434662998624 ,  4.920634920634921  , 0.0323167698718349
6507 ,      6507 , 6508 ,L53687     ,L    ,              301.0 ,                  310.1 ,                  1558 ,       32.6 ,              0 ,     0 ,No Failure               ,    5318.8  ,2458.8   ,    4.550000000000011  , 47.79141104294478  , 0.0209242618741976 ,    0.0                ,  0.0                , 0.0
6508 ,      6508 , 6509 ,H35922     ,H    ,              301.0 ,                  310.1 ,                  1756 ,       30.7 ,              2 ,     0 ,No Failure               ,    5645.36 ,2785.36  ,    4.550000000000011  , 57.19869706840391  , 0.0174829157175398 ,    0.0011389521640091 ,  0.0651465798045602 , 0.0003542732438675
6509 ,      6509 , 6510 ,L53689     ,L    ,              301.1 ,                  310.1 ,                  1564 ,       36.8 ,              7 ,     0 ,No Failure               ,    6027.17 ,3167.17  ,    4.5                , 42.5               , 0.0235294117647058 ,    0.0044757033248081 ,  0.1902173913043478 , 0.0011614074267027
6510 ,      6510 , 6511 ,L53690     ,L    ,              301.1 ,                  310.2 ,                  1455 ,       55.3 ,              9 ,     0 ,No Failure               ,    8425.91 ,5565.91  ,    4.549999999999983  , 26.31103074141049  , 0.0380068728522336 ,    0.0061855670103092 ,  0.162748643761302  , 0.0010681338870222
6511 ,      6511 , 6512 ,M21371     ,M    ,              301.2 ,                  310.1 ,                  2280 ,       15.7 ,             11 ,     0 ,No Failure               ,    3748.55 ,888.55   ,    4.450000000000017  ,145.22292993630575  , 0.0068859649122807 ,    0.0048245614035087 ,  0.7006369426751593 , 0.0029344679942911
6512 ,      6512 , 6513 ,M21372     ,M    ,              301.1 ,                  310.0 ,                  1433 ,       48.1 ,             14 ,     0 ,No Failure               ,    7218.05 ,4358.05  ,    4.449999999999989  , 29.79209979209979  , 0.0335659455687369 ,    0.0097697138869504 ,  0.2910602910602911 , 0.0019395820200746
6513 ,      6513 , 6514 ,L53693     ,L    ,              301.1 ,                  310.0 ,                  1513 ,       38.0 ,             17 ,     0 ,No Failure               ,    6020.76 ,3160.76  ,    4.449999999999989  , 39.81578947368421  , 0.0251156642432253 ,    0.0112359550561797 ,  0.4473684210526316 , 0.0028235638025764
6514 ,      6514 , 6515 ,L53694     ,L    ,              301.0 ,                  309.9 ,                  1507 ,       41.8 ,             19 ,     0 ,No Failure               ,    6596.57 ,3736.57  ,    4.449999999999989  , 36.05263157894737  , 0.0277372262773722 ,    0.0126078301260783 ,  0.4545454545454546 , 0.0028802847540464
6515 ,      6515 , 6516 ,L53695     ,L    ,              301.0 ,                  310.0 ,                  1480 ,       43.5 ,             21 ,     0 ,No Failure               ,    6741.86 ,3881.86  ,    4.5                , 34.02298850574713  , 0.0293918918918918 ,    0.0141891891891891 ,  0.4827586206896552 , 0.0031148674104772
6516 ,      6516 , 6517 ,H35930     ,H    ,              301.1 ,                  310.0 ,                  1470 ,       40.1 ,             23 ,     0 ,No Failure               ,    6172.92 ,3312.92  ,    4.449999999999989  , 36.65835411471321  , 0.0272789115646258 ,    0.0156462585034013 ,  0.57356608478803   , 0.0037259514135935
6517 ,      6517 , 6518 ,L53697     ,L    ,              301.1 ,                  310.1 ,                  1540 ,       36.6 ,             28 ,     0 ,No Failure               ,    5902.42 ,3042.42  ,    4.5                , 42.07650273224044  , 0.0237662337662337 ,    0.0181818181818181 ,  0.7650273224043715 , 0.004743816942881
6518 ,      6518 , 6519 ,H35932     ,H    ,              301.0 ,                  310.0 ,                  1212 ,       67.9 ,             30 ,     0 ,No Failure               ,    8617.89 ,5757.89  ,    4.5                , 17.849779086892486 , 0.056023102310231  ,    0.0247524752475247 ,  0.4418262150220913 , 0.0034811305319515
6519 ,      6519 , 6520 ,L53699     ,L    ,              301.1 ,                  310.1 ,                  1417 ,       46.9 ,             35 ,     0 ,No Failure               ,    6959.39 ,4099.39  ,    4.5                , 30.213219616204693 , 0.0330980945659844 ,    0.0247000705716302 ,  0.746268656716418  , 0.0050291764077023
6520 ,      6520 , 6521 ,M21380     ,M    ,              301.2 ,                  310.1 ,                  1666 ,       34.9 ,             37 ,     0 ,No Failure               ,    6088.76 ,3228.76  ,    4.450000000000017  , 47.73638968481376  , 0.0209483793517406 ,    0.0222088835534213 ,  1.0601719197707735 , 0.0060767709681445
6521 ,      6521 , 6522 ,L53701     ,L    ,              301.1 ,                  310.1 ,                  1666 ,       27.2 ,             40 ,     0 ,No Failure               ,    4745.4  ,1885.4   ,    4.5                , 61.25              , 0.0163265306122448 ,    0.0240096038415366 ,  1.4705882352941178 , 0.0084292156614827
6522 ,      6522 , 6523 ,L53702     ,L    ,              301.1 ,                  310.1 ,                  1489 ,       45.8 ,             42 ,     0 ,No Failure               ,    7141.49 ,4281.49  ,    4.5                , 32.51091703056769  , 0.0307588985896574 ,    0.028206850235057  ,  0.9170305676855895 , 0.0058811256474489
6523 ,      6523 , 6524 ,M21383     ,M    ,              301.1 ,                  310.2 ,                  1850 ,       27.7 ,             44 ,     0 ,No Failure               ,    5366.36 ,2506.36  ,    4.549999999999983  , 66.7870036101083   , 0.0149729729729729 ,    0.0237837837837837 ,  1.588447653429603  , 0.0081992262911917
6524 ,      6524 , 6525 ,L53704     ,L    ,              301.1 ,                  310.4 ,                  1874 ,       24.8 ,             47 ,     0 ,No Failure               ,    4866.87 ,2006.87  ,    4.649999999999977  , 75.56451612903226  , 0.0132337246531483 ,    0.0250800426894343 ,  1.8951612903225803 , 0.0096571307637146
6525 ,      6525 , 6526 ,L53705     ,L    ,              301.1 ,                  310.4 ,                  1312 ,       73.6 ,             49 ,     1 ,Power Failure            ,   10112.07 ,7252.07  ,    4.649999999999977  , 17.826086956521742 , 0.0560975609756097 ,    0.0373475609756097 ,  0.6657608695652174 , 0.0048456943039357
6526 ,      6526 , 6527 ,L53706     ,L    ,              301.2 ,                  310.4 ,                  1515 ,       38.4 ,             51 ,     0 ,No Failure               ,    6092.18 ,3232.18  ,    4.599999999999994  , 39.453125          , 0.0253465346534653 ,    0.0336633663366336 ,  1.328125           , 0.0083713875821134
6527 ,      6527 , 6528 ,L53707     ,L    ,              301.2 ,                  310.4 ,                  1516 ,       44.4 ,             53 ,     0 ,No Failure               ,    7048.73 ,4188.73  ,    4.599999999999994  , 34.14414414414414  , 0.029287598944591  ,    0.0349604221635883 ,  1.1936936936936935 , 0.0075190849982904
6528 ,      6528 , 6529 ,L53708     ,L    ,              301.2 ,                  310.5 ,                  1546 ,       40.0 ,             55 ,     0 ,No Failure               ,    6475.87 ,3615.87  ,    4.650000000000006  , 38.65              , 0.0258732212160414 ,    0.0355756791720569 ,  1.375              , 0.0084930673407588
6529 ,      6529 , 6530 ,L53709     ,L    ,              301.3 ,                  310.6 ,                  1481 ,       40.9 ,             57 ,     0 ,No Failure               ,    6343.18 ,3483.18  ,    4.650000000000006  , 36.210268948655255 , 0.0276164753544902 ,    0.038487508440243  ,  1.3936430317848412 , 0.0089860290895103
6530 ,      6530 , 6531 ,H35944     ,H    ,              301.3 ,                  310.6 ,                  1605 ,       32.5 ,             59 ,     0 ,No Failure               ,    5462.44 ,2602.44  ,    4.650000000000006  , 49.38461538461539  , 0.0202492211838006 ,    0.0367601246105919 ,  1.8153846153846156 , 0.0108010339701671
6531 ,      6531 , 6532 ,H35945     ,H    ,              301.2 ,                  310.7 ,                  1656 ,       26.2 ,             64 ,     0 ,No Failure               ,    4543.5  ,1683.5   ,    4.75               , 63.20610687022901  , 0.0158212560386473 ,    0.038647342995169  ,  2.442748091603053  , 0.0140860570045119
6532 ,      6532 , 6533 ,H35946     ,H    ,              301.2 ,                  310.6 ,                  1352 ,       52.0 ,             69 ,     0 ,No Failure               ,    7362.22 ,4502.22  ,    4.700000000000017  , 26.0               , 0.0384615384615384 ,    0.0510355029585798 ,  1.3269230769230769 , 0.0093721730673628
6533 ,      6533 , 6534 ,L53713     ,L    ,              301.3 ,                  310.7 ,                  1504 ,       47.2 ,             74 ,     0 ,No Failure               ,    7433.93 ,4573.93  ,    4.699999999999989  , 31.864406779661014 , 0.0313829787234042 ,    0.0492021276595744 ,  1.5677966101694911 , 0.0099543579237361
6534 ,      6534 , 6535 ,L53714     ,L    ,              301.3 ,                  310.6 ,                  1436 ,       44.2 ,             76 ,     0 ,No Failure               ,    6646.69 ,3786.69  ,    4.650000000000006  , 32.48868778280543  , 0.0307799442896935 ,    0.0529247910863509 ,  1.7194570135746603 , 0.0114342627683854
6535 ,      6535 , 6536 ,H35949     ,H    ,              301.2 ,                  310.5 ,                  1505 ,       43.6 ,             78 ,     0 ,No Failure               ,    6871.5  ,4011.5   ,    4.650000000000006  , 34.51834862385321  , 0.028970099667774  ,    0.0518272425249169 ,  1.788990825688073  , 0.0113512333551626
6536 ,      6536 , 6537 ,L53716     ,L    ,              301.3 ,                  310.5 ,                  1406 ,       47.1 ,             83 ,     0 ,No Failure               ,    6934.81 ,4074.81  ,    4.599999999999994  , 29.851380042462843 , 0.0334992887624466 ,    0.0590327169274537 ,  1.762208067940552  , 0.0119686047635046
6537 ,      6537 , 6538 ,M21397     ,M    ,              301.3 ,                  310.5 ,                  1481 ,       39.7 ,             85 ,     0 ,No Failure               ,    6157.07 ,3297.07  ,    4.599999999999994  , 37.30478589420655  , 0.0268062120189061 ,    0.0573936529372045 ,  2.141057934508816  , 0.0138052677653494
6538 ,      6538 , 6539 ,L53718     ,L    ,              301.4 ,                  310.7 ,                  1487 ,       44.6 ,             88 ,     0 ,No Failure               ,    6945.04 ,4085.04  ,    4.650000000000006  , 33.34080717488789  , 0.0299932750504371 ,    0.0591795561533288 ,  1.9730941704035876 , 0.0126709133424717
6539 ,      6539 , 6540 ,L53719     ,L    ,              301.4 ,                  310.7 ,                  1436 ,       54.1 ,             90 ,     0 ,No Failure               ,    8135.43 ,5275.43  ,    4.650000000000006  , 26.54343807763401  , 0.0376740947075208 ,    0.0626740947075208 ,  1.6635859519408502 , 0.011062721945859
6540 ,      6540 , 6541 ,M21400     ,M    ,              301.4 ,                  310.7 ,                  1368 ,       63.7 ,             92 ,     1 ,Power Failure            ,    9125.45 ,6265.45  ,    4.650000000000006  , 21.475667189952905 , 0.0465643274853801 ,    0.067251461988304  ,  1.444270015698587  , 0.0100816946013621
6541 ,      6541 , 6542 ,L53721     ,L    ,              301.4 ,                  310.7 ,                  1509 ,       38.3 ,             95 ,     0 ,No Failure               ,    6052.25 ,3192.25  ,    4.650000000000006  , 39.39947780678852  , 0.0253810470510271 ,    0.0629555997349237 ,  2.480417754569191  , 0.0156966417448056
